ID,Title,Abstract,DOI,Keywords,Origin,Summary,Financial instrument?,Instrument,AI?,Probabilistic?,Decision,Date,Reviewer
WOS:001066578500051,The roles of liquidity and delay in financial markets based on an optimal forecasting model,"We investigate the roles of liquidity and delay in financial markets through our proposed optimal forecasting model. The efficiency and liquidity of the financial market are examined using stochastic models that incorporate information delay. Based on machine learning, we estimate the in-sample and out-of-sample forecasting price performances of the six proposed methods using the likelihood function and Bayesian methods, and the out-of-sample prediction performance is compared with the benchmark model ARIMA-GARCH. We discover that the forecasting price performance of the proposed simplified delay stochastic model is superior to that of the benchmark methods by the test methods of a variety of loss function, superior predictive ability test (SPA), Akaike information criterion (AIC), and Bayesian information criterion (BIC). Using data from the Chinese stock market, the best forecasting model assesses the efficiency and liquidity of the financial market while accounting for information delay and trade probability. The rise in trade probability and delay time affects the stability of the return distribution and raises the risk, according to stochastic simulation. The empirical findings show that empirical and best forecasting approaches are compatible, that company size and liquidity (delay time) have an inverse relationship, and that delay time and liquidity have a nonlinear relationship. The most efficient have optimal liquidity.",10.1371/journal.pone.0290869,,WOS,"Investigates the impact of liquidity and information delay on financial market forecasting using machine learning models, demonstrating that optimized models outperform benchmarks in predicting market efficiency and liquidity-related risks.",✔️,Financial Markets,✔️,❌,y,2024-09-25T14:31:05.838733,Tord
WOS:000863319300002,"Time-series forecasting using manifold learning, radial basis function interpolation, and geometric harmonics","We address a three-tier numerical framework based on nonlinear manifold learning for the forecasting of high-dimensional time series, relaxing the ""curse of dimensionality "" related to the training phase of surrogate/machine learning models. At the first step, we embed the high-dimensional time series into a reduced low-dimensional space using nonlinear manifold learning (local linear embedding and parsimonious diffusion maps). Then, we construct reduced-order surrogate models on the manifold (here, for our illustrations, we used multivariate autoregressive and Gaussian process regression models) to forecast the embedded dynamics. Finally, we solve the pre-image problem, thus lifting the embedded time series back to the original high-dimensional space using radial basis function interpolation and geometric harmonics. The proposed numerical data-driven scheme can also be applied as a reduced-order model procedure for the numerical solution/propagation of the (transient) dynamics of partial differential equations (PDEs). We assess the performance of the proposed scheme via three different families of problems: (a) the forecasting of synthetic time series generated by three simplistic linear and weakly nonlinear stochastic models resembling electroencephalography signals, (b) the prediction/propagation of the solution profiles of a linear parabolic PDE and the Brusselator model (a set of two nonlinear parabolic PDEs), and (c) the forecasting of a real-world data set containing daily time series of ten key foreign exchange rates spanning the time period 3 September 2001-29 October 2020. Published under an exclusive license by AIP Publishing.",10.1063/5.0094887,,WOS,"Develops a manifold learning-based framework for forecasting high-dimensional time series, demonstrated on synthetic data and foreign exchange rates.",✔️,Foreign Exchange Rates,✔️,✔️,y,2024-09-24T18:18:49.687138,Tord
WOS:000294432100009,Trend forecasting of financial time series using PIPs detection and continuous HMM,"Many machine learning methods in Artificial intelligence literature, such as Neural Networks, Genetic Algorithms, SVM, and Case-Based Reasoning, have been applied to forecast the financial market with high irregularity and uncertatinty. Among them, SVM is the most representative method that models and forecasts financial time series. However, SVM cannot reflect on the dynamic characteristic of financial time series effectively due to its superior generalization performance. And we cannot guarantee that the parameters of SVM have the optimum values, since they are locally searched owing to the limited time bound. These vulnerabilities are the main factors that degenerates the forecasting performance of SVM. On the other hand, continuous HMM can effectively capture the irregular and dynamic movement of financial time series with a non-stationary property, since it models a financial time series stochastically, rather than deterministically. Therefore, this paper suggests a new method that constructs the trend forecasting model of financial time series. It firstly detects PIPs indicating the significant turnabout of trend in each financial time series. And then the detected PIPs are used to construtct its trend forecasting model based on continuous HMM. In the experiment with various financial time series datasets we demonstrate its superiority.",10.3233/ida-2011-0495,Trend forecasting; financial time series; PIPs detection; Continuous Hidden Markov Model,WOS,"A trend forecasting model for financial time series is developed using PIPs detection and continuous Hidden Markov Models, demonstrating superiority over existing methods.",✔️,Financial Time Series,✔️,❌,y,2024-10-15T11:53:18.726820,Sivert
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9779871,Uncertainty-Aware Portfolio Management With Risk-Sensitive Multiagent Network,"As deep neural networks (DNNs) have gained considerable attention in recent years, there have been several cases applying DNNs to portfolio management (PM). Although some researchers have experimentally demonstrated its ability to make a profit, it is still insufficient to use in real situations because existing studies have failed to answer how risky investment decisions are. Furthermore, even though the objective of PM is to maximize returns within a risk tolerance, they overlook the predictive uncertainty of DNNs in the process of risk management. To overcome these limitations, we propose a novel framework called risk-sensitive multiagent network (RSMAN), which includes risk-sensitive agents (RSAs) and a risk adaptive portfolio generator (RAPG). Standard DNNs do not understand the risks of their decision, whereas RSA can take risk-sensitive decisions by estimating market uncertainty and parameter uncertainty. Acting as a trader, this agent is trained via reinforcement learning from dynamic trading simulations to estimate the distribution of reward and via unsupervised learning to assess parameter uncertainty without labeled data. We also present an RAPG that can generate a portfolio fitting the user’s risk appetite without retraining by exploiting the estimated information from the RSAs. We tested our framework on the U.S. and Korean real financial markets to demonstrate the practicality of the RSMAN.",10.1109/tnnls.2022.3174642,Uncertainty;Portfolios;Investment;Uncertain systems;Task analysis;Training;Q-learning;Deep learning;financial trading;portfolio management (PM);reinforcement learning (RL);uncertainty quantification,IEEE,"Proposes the RSMAN framework using AI models to manage portfolios by estimating and incorporating uncertainty, demonstrating practicality in US and Korean financial markets.",✔️,Portfolio,✔️,✔️,y,2024-09-25T14:43:50.480812,Sivert
10.3390/su16051789,Using Probabilistic Machine Learning Methods to Improve Beef Cattle Price Modeling and Promote Beef Production Efficiency and Sustainability in Canada,"Accurate agricultural commodity price models enable efficient allocation of limited natural resources, leading to improved sustainability in agriculture. Because of climate change, price volatility and uncertainty in the sector are expected to increase in the future, increasing the need for improved price modeling. With the emergence of machine learning (ML) algorithms, novel tools are now available to enhance the modeling of agricultural commodity prices. This research explores both univariate and multivariate ML techniques to perform probabilistic price prediction modeling for the Canadian beef industry, taking into account beef production, commodity markets, and international trade features to enhance accuracy. We model Alberta fed steer prices using three multivariate ML algorithms (support vector regression (SVR), random forest (RF), and Adaboost (AB)) and three univariate ML algorithms (autoregressive integrated moving average (ARIMA), seasonal ARIMA (SARIMA), and the seasonal autoregressive integrated moving average with exogenous factors (SARIMAX)). We apply these models to monthly fed steer price data between January 2005 and September 2023 and compare predicted prices with observed prices using several validation metrics. The outcomes indicate that both random forest (RF) and Adaboost (AB) show superior overall performance in accurately predicting Alberta fed steer prices in comparison to other algorithms. To better account for the variance of the best model performance, we subsequently adopted a probabilistic approach by considering uncertainty in our best-selected ML model. The beef industry can use these improved price models to minimize resource waste and inefficiency in the sector and improve the long-term sustainability prospects for beef producers in Canada. © 2024.",10.3390/su16051789,Adaboost; ARIMA; Canadian Cattle Price Modeling; machine learning; multivariate and univariate modeling; probabilistic modeling; random forest; SARIMA; SARIMAX; support vector regression,SCOPUS,"Implements machine learning models with Bayesian optimization and Gaussian process regression to forecast flat steel product price indices in China, achieving high forecasting accuracy.",✔️,Flat steel price index,✔️,✔️,y,2024-09-25T10:47:14.971616,Tord
978-1-109-52503-8,Variance-based clustering methods and higher order data transformations and their applications,"Two approaches have been proposed in statistical and machine learning communities in order to address the problem of uncovering clusters with complex structure. One approach relies on the development of clustering criteria that are able to accommodate increasingly complex characteristics of the data. The other approach is based on simplification of structure of data by mapping it to a different feature space via a non-linear function and then clustering in the new space. This dissertation covers three related studies: development of a novel multi-dimensional clustering method, development of non-linear mapping functions that leverage higher-order co-occurrences between features in boolean data, and applications of these mapping functions for improving the performance of clustering methods. In particular, we treat clustering as a combinatorial optimization problem of finding a partition of the data so as to minimize a certain criterion. We develop a novel multi-dimensional clustering method based on a statistically-motivated criterion proposed by J. Neyman for stratified sampling from one-dimensional data. We show that this criterion is more reflective of the underlying data structure than the seemingly similar K-means criterion when second order variability is not homogeneous between constituent subgroups. Furthermore, experimental results demonstrate that generalization of the Neyman's criterion to multi-dimensional spaces and development of the associated clustering algorithm allow for statistically efficient estimation of the grand mean vector of a population. In the framework of the mapping-based approach to discovering complex cluster structures, we introduced a novel adaptive non-linear data transformation termed Unsupervised Second Order Transformation (USOT). The novelties behind USOT are (a) that it leverages in a unsupervised manner, higher-order co-occurrences between features in boolean data, and (b) that it considers each feature in the context of probabilistic relationships with other features. In addition, USOT has two desirable properties. USOT adaptively selects features that would influence the mapping of a given feature, and preserves the interpretability of dimensions of the transformed space. Experimental results on text corpora and financial time series demonstrate that by leveraging higher-order co-occurrences between features, clustering methods achieved statistically significant improvements in USOT space over the original boolean space.",,,Proquest,"The dissertation develops novel variance-based clustering methods and higher-order data transformations, applying them to financial time series data to uncover complex cluster structures and improve data analysis in finance.",❌,?,✔️,❌,y,2024-11-01T14:19:13.708903,Tord
WOS:000891788100011,Volatility index prediction based on a hybrid deep learning system with multi-objective optimization and mode decomposition,"Advances in volatility index prediction based on computational intelligence have brought wide-ranging benefits to financial risk management. However, current studies in the field remain limited and need further improve-ment due to these research gaps: (1) ignoring the important role of probabilistic prediction in characterizing uncertainty risks; (2) relying on single-objective optimization algorithm to optimize prediction model, thereby ignoring the advantages of multi-objective optimization; (3) emphasizing nonlinear modeling, not considering both nonlinear and linear modeling simultaneously. Aiming to address these gaps, a novel multi-objective hybrid deep learning system, composed of a modified multi-objective optimizer, a clockwork recurrent neural network, and an improved mode decomposition method, is newly proposed to perform deterministic and probabilistic volatility index prediction. Concretely, the volatility index is decomposed into some modes using an advanced data decomposition method; further, the clockwork recurrent neural network is considered a prediction engine to model these modes, which has an excellent ability to model the long-term dependency for linear and nonlinear time series depending on its mechanism of temporal granularity, as compared to traditional recurrent neural networks; finally, the prediction results can be obtained by integrating the predictions from these modes, using the mode weights calculated by an improved multi-objective optimizer with the objectives of prediction accuracy and stability. To validate the performance of the proposed hybrid deep learning system, case studies and cor-responding sensitivity and convergence analyses are carried out. From the perspective of the indicator mean absolute percentage error, the maximum improvements of our proposed system reach 67.50%, 75.82%, and 75.42% in Case I, Case II, and Case III, respectively, thus indicating its superiority and practical feasibility.",10.1016/j.eswa.2022.119184,Volatility index; Mode decomposition; Deep learning; Multi-objective optimization; Prediction,WOS,"This paper develops a hybrid deep learning system integrating multi-objective optimization and mode decomposition to perform both deterministic and probabilistic predictions of volatility indices, achieving significant improvements in forecasting accuracy and stability.",✔️,Volatility indices,✔️,✔️,y,2024-10-02T11:22:31.734072,Grude
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9366736,A Bayesian Regularized Neural Network for Analyzing Bitcoin Trends,"Bitcoin is a decentralized digital currency without a central bank or single administrator sent from user to user on the peer-to-peer bitcoin blockchain network without intermediaries’ need. In this Bitcoin trend analysis work, initial attributes are considered from five sectors based on financial, social, token, network, and that count to thirteen attributes. The thirteen attributes considered are price, volume, market cap, a mean dollar invested age, social volume, social dominance, development activity, transaction volume, token age consumed, token velocity, token circulation, market value to realized value, and realized cap. We apply the attribute selection and trend analysis mapped with potential seven attributes: Price, Volume, Market Cap, Social Dominance, Development Activity, Market Value to Realized Value & Realized Cap. We have conducted Nonlinear Autoregressive with External Input analysis considering seven attributes. The work employed three training algorithms to train a neural network as Levenberg-Marquard, Bayesian Regularization, and Scaled Conjugate Gradient algorithm. The Error histogram and regression plots results indicate that the Bayesian Regularized Neural Network is showing good performance and thus provides a better forecast.",10.1109/access.2021.3063243,Bitcoin;Predictive models;Blockchain;Market research;Prediction algorithms;Neural networks;Bayes methods;Bitcoin;market cap;neural network;realized cap;nonlinear autoregressive with external input (narx);neural network (NN);Levenberg-Marquard (LM);Bayesian Regularization (BR);Scaled Conjugate Gradient (SCG);Bayesian Regularized Neural Network (BRNN),IEEE,A Bayesian Regularized Neural Network model is developed to analyze and forecast Bitcoin trends using various attributes across financial and social sectors.,✔️,Bitcoin,✔️,✔️,tja,2024-09-25T13:28:55.481571,Sivert
https://doi.org/10.1088/1742-6596/2287/1/012018,A Machine Learning Model for Healthcare Stocks Forecasting in the US Stock Market during COVID-19 Period,"This paper study the nowcasting and forecasting for the healthcare stock price in the united states during the Covid-19 period including the google trend data information. The data is collected in monthly data from 2015 to 2020 which are five interested stock price indexes in the healthcare sector. Empirically, the finding reveals that the Bayesian structural time series analysis can be used to investigate the stock price indexes with the google trend data is becoming useful for the prediction in term of current movement. In term of the machine learning algorithms, the unsupervised learning k-Mean algorithm is employed to cluster the cycle regimes of the stock market which provided three regimes such as Bull market, Sideways and Bear market. There are twenty-nine months stand for bull market, thirty-seven months are predictively provided sideways market and five months are referred as the bear market. Additionally, the supervised learning algorithms by using the Linear Discriminant Analysis (LDA), k-Nearest Neighbors (kNN) and Support vector machine (SVM) are used to investigate the cycle regimes of healthcare stock in next five year. The results indicated that LDA is chosen by the highest coefficient validation which represented the the regimes of stock in the healcare sector of the unites states of America will stay on the sideways periods in the next five years. Thus, the finding in this paper can be the useful information for investor to manage their portfolio especially, in healthcare sector during the Covid-19 period.",10.1088/1742-6596/2287/1/012018,,Proquest,"The paper develops machine learning models, including Bayesian structural time series and various classifiers, to forecast US healthcare stock prices during the COVID-19 period, aiding investment decisions.",✔️,Healthcare stocks in the US stock market,✔️,✔️,tja,2024-09-25T12:43:26.830482,Sivert
10.11591/eei.v12i6.4987,Adaptation of stochasticity into activation function of deep learning for stock price forecasting,"Stock market is an example of a stochastic environment in the real world. multilayer perceptron (MLP) is often applied to forecast stock price. However, it is widely used to approximate the input-output mapping deterministically. Hence, this study aims to adapt stochasticity into MLP by introducing the Gaussian process into the sigmoid activation function. In addition, the adapted activation function incorporates Roger-Satchell and Yang-Zhang volatity estimators. Besides, the stochastic activation function was considered as a hyperparameter by applying it either only in training time or in both testing and training time. The stochastic multilayer perceptron (S-MLP) is then applied to forecast one day's highest stock price of eight constituents in FTSE Bursa Malaysia KLCI (FBMKLCI). The result shows that the proposed network is inferior in comparison to MLP except for several constituents. In addition, S-MLP with stochastic activation function during both the training and testing time performs better compared to the presence of stochastic activation function in S-MLP during training time only. © 2023, Institute of Advanced Engineering and Science. All rights reserved.",10.11591/eei.v12i6.4987,Forecasting stock price; Gaussian process; Multilayer perceptron; Stochastic neural network,SCOPUS,"Utilizes machine learning, including stacked ensemble models and Shapley value analysis, to model and optimize Estimated Ultimate Recovery (EUR) in the liquid-rich Duvernay Formation, enhancing oil and gas project feasibility assessments.",✔️,Estimated Ultimate Recovery (EUR),✔️,✔️,tja,2024-09-25T13:07:51.519205,Tord
10.1016/j.aej.2023.08.025,Analysis of bitcoin prices using a heavy-tailed version of Dagum distribution and machine learning methods,"Statistical modeling and forecasting are very important for decision-making in any field of life. This paper has two major objectives, namely, statistical modeling and forecasting of real phenomena. For covering the first aim (i.e., statistical modeling), we introduce a new probabilistic model. The new model is introduced by mixing the Dagum distribution with the weighted TX family approach. The proposed model is called the weighted TX Dagum distribution and possesses heavy-tailed characteristics. The new model is illustrated by analyzing real-life data related to Bitcoin prices. To cover the second aim (i.e., forecasting), we take into account six macroeconomic and financial indicators to investigate their impact on Bitcoin prices such as the Adaptive least absolute shrinkage and selection operator (Alasso), elastic net, and minimax concave penalty. After analyzing the data, it is found that Alasso and MCP have retained all the included predictors, except import, while Enet holds all the predictors. The root means square error and mean absolute error associated with MCP are lower than Alasso and Enet, which reveals that MCP fits the data very well as compared to rival methods. © 2023 The Author(s)",10.1016/j.aej.2023.08.025,Bitcoin prices; Dagum distribution; Heavy-tailed characteristics; Machine learning and robust regression methods; Macroeconomic variables,SCOPUS,"Presents a heavy-tailed probabilistic model for Bitcoin price analysis and employs machine learning techniques such as adaptive Lasso and elastic net for accurate forecasting, demonstrating MCP's superior performance.",✔️,Bitcoin,✔️,✔️,tja,2024-09-25T13:13:23.103513,Tord
WOS:001062957900001,Application of machine learning in algorithmic investment strategies on global stock markets,"The research undertakes the subject of machine learning based algorithmic investment strategies. Several technical analysis indicators were employed as inputs to machine learning models such as Neural Networks, K Nearest Neighbor, Regression Trees, Random Forests, Naive Bayes classifiers, Bayesian Generalized Linear Models, and Support Vector Machines. Models were used to generate trading signals on WIG20, DAX, S & P500, and selected CEE indices in the period between 200201-01 and 2023-03-31. Strategies were compared with each other and with the benchmark buyand-hold strategy in terms of achieved levels of risk and return. Sensitivity analysis was used to assess the quality of the estimation on independent subsets. The findings of the study showed that algorithmic strategies outperformed passive strategies in terms of risk-adjusted returns and that for the analyzed indices, Linear Support Vector Machine and Bayesian Generalized Linear Model were the best-performing models. The Linear Support Vector Machine was chosen as the model that, on average, produced the best results using a more thorough rank approach based on the outcomes for all examined models and indices.",10.1016/j.ribaf.2023.102052,Algorithmic investment strategies; Machine learning; Neural networks; Regression trees; Random forests; Support vector machine; Technical analysis; Equity stock indices; Developed and emerging markets; Information ratio,WOS,"Develops machine learning-based algorithmic trading strategies using various technical indicators, comparing models like Neural Networks, SVMs, Bayesian GLMs on global indices, finding Linear SVM and Bayesian GLMs as best performers.",✔️,Global Stock Indices,✔️,❌,tja,2024-09-25T14:29:27.298367,Tord
WOS:000572871900002,Assess deep learning models for Egyptian exchange prediction using nonlinear artificial neural networks,"Financial analysis of the stock market using the historical data is the exigent demand in business and academia. This work explores the efficiency of three deep learning (Dl) techniques, namely Bayesian regularization (BE), Levenberg-Marquardt (lM), and scaled conjugate gradient (SCG), for training nonlinear autoregressive artificial neural networks (NARX) for predicting specifically the closing price of the Egyptian Stock Exchange indices (EGX-30, EGX-30-Capped, EGX-50-EWI, EGX-70, EGX-100, and NIlE). An empirical comparison is established among the experimented prediction models considering all techniques for the time horizon of 1 day, 3 days, 5 days, 7 days, 5 days and 30 days in advance, applying on all the datasets used in this study. For performance evaluation, statistical measures such as mean squared error (MSE) and correlationRare used. From the simulation result, it can be clearly suggested that BR outperforms other models for short-term prediction especially for 3 days ahead. On the other hand, lM generates better prediction accuracy than BR- and SCG-based models for long-term prediction, especially for 7-day prediction.",10.1007/s00521-020-05374-9,Artificial neural networks; Autoregressive; Bayesian regularization; Deep learning; Egyptian stock market; Levenberg-Marquardt; Stock price prediction,WOS,"Evaluates the performance of various deep learning models, including Bayesian regularization and others, in predicting Egyptian Stock Exchange indices over different time horizons.",✔️,Egyptian Stock Exchange Indices,✔️,❌,tja,2024-09-25T11:31:18.278890,Sivert
10.1080/00949655.2021.1899179,Cryptocurrency direction forecasting using deep learning algorithms,"Recently, the deep learning architecture has been used with an increasing rate for forecasting in financial markets. In this paper, the LSTM model is used to forecast the daily closing price direction of the BTC/USD. Both model accuracy and the profit or loss of the trades made based on the proposed model are analyzed. In addition, the effects of the MACD indicator and the input matrix dimension on forecasting accuracy are evaluated. The potential risks and actual risks encountered by the trader who trades based on the proposed model were also analyzed. The obtained results indicate that the optimization of the LSTM parameters using the Bayesian optimization model has enhanced the model’s accuracy. The results obtained from analyzing the drawdown and reward/risk resulting from the trades made based on the model show that the model enables the trader to trade with peace of mind due to the low level of actual risks and potential risks. © 2021 Informa UK Limited, trading as Taylor & Francis Group.",10.1080/00949655.2021.1899179,BPNN; BTC/USD forecasting; Cryptocurrency forecasting; deep learning,SCOPUS,"Utilizes Long Short-Term Memory (LSTM) deep learning models, optimized with Bayesian methods, to forecast BTC/USD price direction, enhancing accuracy and reducing trading risks.",✔️,Cryptocurrency (BTC/USD),✔️,✔️,tja,2024-10-02T14:03:31.140956,Grude
https://doi.org/10.7906/indecs.18.4.7,Forecasting Stock Market Indices using Machine Learning Algorithms,"In recent years machine learning algorithms have become a very popular tool for analysing financial data and forecasting stock prices. The goal of this article is to forecast five major stock market indexes (DAX, Dow Jones, NASDAQ, Nikkei 225 and S&P 500) using machine learning algorithms (Linear regression, Gaussian Processes, SMOreg and neural network Multilayer Perceptron) on historical data covering the period February 1, 2010, to January 31, 2020. The forecasts were made by using historical data in different base period lengths and forecasting horizons. The precision of machine learning algorithms was evaluated with the help of error metrics. The results of the analysis have shown that machine learning algorithms achieved highly accurate forecasting performance. The overall precision of all algorithms was better for shorter base period lengths and forecast horizons. The results obtained from this analysis could help investors in determining their optimal investment strategy. Stock price prediction remains, however, one of the most complex issues in the field of finance.",10.7906/indecs.18.4.7,,Proquest,"Employs machine learning algorithms to forecast major stock market indices, demonstrating high accuracy especially for shorter periods.",✔️,"Stock Market Indices (DAX, Dow Jones, NASDAQ, Nikkei 225, S&P 500)",✔️,❌,tja,2024-09-25T13:26:31.055033,Sivert
10.1007/s00521-024-09531-2,Forecasting wholesale prices of yellow corn through the Gaussian process regression,"For market players and policy officials, commodity price forecasts are crucial problems that are challenging to address due to the complexity of price time series. Given its strategic importance, corn crops are hardly an exception. The current paper evaluates the forecasting issue for China’s weekly wholesale price index for yellow corn from January 1, 2010 to January 10, 2020. We develop a Gaussian process regression model using cross validation and Bayesian optimizations over various kernels and basis functions that could effectively handle this sophisticated commodity price forecast problem. The model provides precise out-of-sample forecasts from January 4, 2019 to January 10, 2020, with a relative root mean square error, root mean square error, and mean absolute error of 1.245%, 1.605, and 0.936, respectively. The models developed here might be used by market players for market evaluations and decision-making as well as by policymakers for policy creation and execution. © The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature 2024.",10.1007/s00521-024-09531-2,Commodity price; Corn; Forecasting; Gaussian process regression; Machine learning,SCOPUS,"The paper develops a Gaussian process regression model to forecast China's weekly wholesale price index for yellow corn, providing precise out-of-sample forecasts useful for market players and policymakers.",✔️,Commodity (Yellow Corn),✔️,✔️,tja,2024-09-25T12:12:09.391648,Tord
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10494511,HyBiLSTM: Multivariate Bitcoin Price Forecasting Using Hybrid Time-Series Models With Bidirectional LSTM,"Despite their growing popularity in recent research, most hybrid models that harness the strengths of both classical time-series analysis and deep learning models have been explored within the univariate forecasting context. In the econometric domain, where exogenous factors play a crucial role; there is a pressing need for more studies focusing on multivariate forecasting. This paper introduces a novel hybrid model, HyBiLSTM. It integrates an ARIMAX GARCHX model for initial forecasting, followed by a second forecasting phase that addresses the residuals using a bidirectional long short-term memory model optimized through grey wolf optimization algorithm. The final forecast is a composite derived from both models. Three quantitative metrics (mean absolute error, root mean square error, and mean absolute percentage error) assessed the model performance using data that spanned social and economic variables from July 1, 2019, to December 31, 2022. The results revealed several key findings: 1) The addition of exogenous factors improved the performance of the ARIMA and GARCH models. 2) The BiLSTM variant outperformed other LSTM variants when combined with the ARIMAX GARCHX model. 3) An analysis using Shapley additive explanations indicated that bitcoin price was influenced by stock prices, Twitter volume, gold prices, and the Twitter sentiment index. 4) The presence of a structural break had a significant effect on the model’s forecasting accuracy. Beyond expanding the academic literature on hybrid models within a multivariate context, this offers valuable practical insights for investors. Specifically, it analyzes various factors that could serve as early indicators of bitcoin price fluctuations.",10.1109/access.2024.3386029,Biological system modeling;Predictive models;Long short term memory;Forecasting;Bitcoin;Data models;Time series analysis;LSTM;ARIMAX;GARCHX;bitcoin;SHAP;bidirectional LSTM,IEEE,"The paper introduces HyBiLSTM, a hybrid time-series model combining ARIMAX GARCHX and bidirectional LSTM for multivariate Bitcoin price forecasting, utilizing social and economic indicators to enhance prediction accuracy.",✔️,Bitcoin,✔️,✔️,tja,2024-09-25T11:09:16.259438,Tord
WOS:001316679800001,Improving Stock Price Forecasting Accuracy with Stochastic Multilayer Perceptron,"The stock market operates in a stochastic environment, making accurate price forecasting challenging. To address this issue, a stochastic multilayer perceptron (S-MLP) model has been developed to simulate the stock market's stochastic nature. By incorporating a Gaussian process into the sigmoid activation function, this model incorporates stochasticity into the traditional multilayer perceptron (MLP). As the perturbation factor, a stochastic sigmoid activation function (SAF) with a volatility estimator is used. Although S-MLP has demonstrated superiority over MLP, there is still room for improvement in terms of forecasting precision. In this study, we propose S-MLP with a trainable perturbation factor (S-MLPT), an improved variant of SMLP. SAF employs the Yang-Zhang volatility estimator as the perturbation factor. The proposed model first employed MLP, and all the parameters were trained. After freezing the parameters, SMLP is used to train the perturbation factor in the SAF. To evaluate the predictive performance of the models, MLP, S-MLP, and S-MLPT are used to predict the one day ahead highest stock price of four counters listed in Bursa Malaysia. As an evaluation metric, the coefficient of determination is utilised, and the relative percentage improvement of the models is calculated to determine their superiority. The results demonstrated that S-MLP outperforms MLP by effectively minimizing the loss function and converging towards a better local or global minimum during training. In conclusion, S-MLPT exhibits even better performance than S-MLP, with relative percentage improvements of 0.14%, 15.45%, and 0.48% for counters 0166.KL, 2445.KL, and 4707.KL, respectively.",10.11113/mjfas.v20n4.3497,Forecasting stock price; deep learning; multilayer perceptron; stochastic multilayer perceptron,WOS,"The article introduces an improved stochastic multilayer perceptron model (S-MLPT) for enhancing the accuracy of stock price forecasting, demonstrating its superiority over traditional MLP models.",✔️,Stock,✔️,✔️,tja,2024-10-02T12:48:22.684577,Grude
WOS:001281386400001,Integrating spotted hyena optimization technique with generative artificial intelligence for time series forecasting,"Generative artificial intelligence (AI) has developed as an effective tool for time series predicting, revolutionizing the typical methods of prediction. Different classical approaches that depend on existing approaches and assumptions, generative AI controls advanced deep learning (DL) approaches like generative adversarial networks (GANs) and recurrent neural networks (RNNs), to identify designs and connections in time series data. DL has accomplished major success in optimizing performances connected with AI. In the financial area, it can be extremely utilized for the stock market predictive, trade implementation approaches, and set of optimizers. Stock market predictive is the most important use case in this field. GANs with advanced AI approaches have become more significant in recent times. However, it can be utilized in image-image-translation and other computer vision (CV) conditions. GANs could not utilized greatly for stock market prediction because of their effort to establish the proper set of hyperparameters. This study develops an integrated spotted hyena optimization algorithm with generative artificial intelligence for time series forecasting (SHOAGAI-TSF) technique. The purpose of the SHOAGAI-TSF technique is to accomplish a forecasting process for the utilization of stock price prediction. The SHOAGAI-TSF technique uses probabilistic forecasting with a conditional GAN (CGAN) approach for the prediction of stock prices. The CGAN model learns the data generation distribution and determines the probabilistic prediction from it. To boost the prediction results of the CGAN approach, the hyperparameter tuning can be performed by the use of the SHOA. The simulation result analysis of the SHOAGAI-TSF technique takes place on the stock market dataset. The experimental outcomes determine the significant solution of the SHOAGAI-TSF algorithm with other compared methods in terms of distinct metrics.",10.1111/exsy.13681,artificial intelligence; generative adversarial network; spotted hyena optimization; stock market prediction; time series forecasting,WOS,"Develops an integrated spotted hyena optimization algorithm with conditional GANs for probabilistic stock price time series forecasting, achieving superior prediction results compared to benchmark methods.",✔️,Stock Prices,✔️,✔️,tja,2024-09-25T13:21:43.537848,Tord
WOS:000520892300030,Intelligent forecasting with machine learning trading systems in chaotic intraday Bitcoin market,"Due to the remarkable boost in cryptocurrency trading on digital blockchain platforms, the utilization of advanced machine learning systems for robust prediction of highly nonlinear and noisy data, gains further popularity by individual and institutional market agents. The purpose of our study is to comparatively evaluate a plethora of Artificial Intelligence systems in forecasting high frequency Bitcoin price series. We employ three different sets of models, i.e., statistical machine learning approaches including support vector regressions (SVR) and Gaussian Poisson regressions (GRP), algorithmic models such as regression trees (RT) and the k-nearest neighbours (kNN) and finally artificial neural network topologies such as feedforward (FFNN), Bayesian regularization (BRNN) and radial basis function networks (RBFNN). To the best of our knowledge, this is the first time an extensive empirical investigation of the comparative predictability of various machine learning models is implemented in high-frequency trading of Bitcoin. The entropy analysis of training and testing samples reveals long memory traits, high levels of stochasticity, and topological complexity. The presence of inherent nonlinear dynamics of Bitcoin time series fully rationalizes the use of advanced machines learning techniques. The optimal parameter values for SVR, GRP and kNN are found via Bayesian optimization. Based on diverse performance metrics, our results show that the BRNN renders an outstanding accuracy in forecasting, while its convergence is unhindered and remarkably fast. The overall superiority of artificial neural networks is due to parallel processing features that efficiently emulate human decision-making in the presence of underlying nonlinear input-output relationships in noisy signal environments. (C) 2020 Elsevier Ltd. All rights reserved.",10.1016/j.chaos.2020.109641,Machine learning; Intraday trading; Bitcoin; Forecasting; 90.01 Social Phenomena,WOS,"Compares various machine learning models for high-frequency Bitcoin price forecasting, finding Bayesian regularization neural networks as top performers.",✔️,Bitcoin,✔️,❌,tja,2024-09-25T14:33:28.566774,Sivert
